733139509	salesforce_IR	Salesforce IR	622
23462787	ideo	IDEO	234483
191128946	MCDSartK_1_2	Adra Valentine	38
1536791610	POTUS	President Obama	2510944
26576457	ArchDigest	Architectural Digest	251675
16661296	dwell	dwell	573112
8327182	eXoPlatform	eXo Platform	6968
1482495738	TeamKano	Kano	12460
709143	Basti	Bastian Lehmann	6792
130152940	WesAlkin	Wes Alkin	8070
317545147	LizTorman	Jelisaveta	12733
33620318	BTEITEL	Brandon Teitel	196
66447247	kerryeoconnor	Kerry O'Connor-Aouad	714
41602957	robertaouad	Robrt Aouad	390
636544560	Ilovefooty10	Tiffanie Alana*	2083
597726943	JRart	JR	38240
238319766	chrisrock	Chris Rock	3299933
14252917	j0el	Joel Berman	746
2993865607	ArtOfLinkedIn	The Art of LinkedIn	5501
2887054990	whysoawake	WhyAmIsoAwake?	17154
2516634073	NewsbyKiaC	Kia Croom	349
41375456	Julie188	Julie Bort	6999
936058154	SheilaReine	Sheila Knight	1725
94215105	AlexCKaufman	Alexander C. Kaufman	4234
52660746	Israel	Israel 	250665
15667036	carolynfrangel	Carolyn Rangel	1112
69480815	PoppyHarlowCNN	Poppy Harlow	29360
19656482	Wilco	WILCO	154513
2927379996	londonbreed	London Breed	738
1430792678	sheryldavissf	sheryl davis	172
1473325008	sfmagiczone	Magic Zone	1193
2996239999	MoMagicsf	Mo Magic	10
19243316	MayorBallard	Mayor Greg Ballard	34039
1601288341	freedom_indiana	Freedom Indiana	7296
20616216	MarkALamprecht	Mark Lamprecht	6278
601442697	ZoeyNurse	Zoey Stafford	41
14505546	BradSmi	Brad Smith	7926
500436115	jasoncollins98	Jason Collins	108969
26703365	Scott_Wiener	Scott Wiener	7524
2227281840	LibbySchaaf	Libby Schaaf	3010
31323375	alexgibneyfilm	Alex Gibney	14103
2677496372	PledgeOne	Pledge1Percent	500
233616676	MarketShareCo	MarketShare	5729
114685387	DavidRoads	Motivational Quotes	1399708
266408840	alexakmeyer	Alexandra Meyer	1044
21407648	BrittanyKrystle	Brittany Hoffman	1017
7946092	vauhinivara	Vauhini Vara	3679
512700138	Madonna	Madonna	769054
24761861	parkerharris	Parker Harris	5917
12901712	bchesky	Brian Chesky	73588
20626247	lelandkim	Leland Kim	3294
2217099931	ThingsWork	How Things Work	213429
350704836	FatimaMnr	Fatima Muneer	360
16466943	Gigwise	Gigwise	34758
260377391	gilliantett	Gillian Tett	8053
213247574	elenakvochko	Elena Kvochko	248
143198015	BrandonFlowers	Brandon Flowers	249635
223646111	NadiaSpeaks	Nadia Damouni	4207
33792634	andrewrsorkin	Andrew Ross Sorkin	484137
962394086	MsSapone	Marcela	1794
338084918	Pharrell	Pharrell Williams	6710007
715156644	Mariamixed	Maria Moore	72
370357863	ArchdioceseSF	Archdiocese of SF	2922
1901448230	RadiateLA	Fr. Ed Benioff	538
32372834	sciencemagazine	Science Magazine	485200
2655747020	McCauley_Lab	Douglas McCauley	443
281375654	annie_sparrow	Dr. Annie Sparrow	3739
61126132	SriSri	Sri Sri Ravi Shankar	1133865
166196682	jphro	J/P HRO	4345
2440747835	VCugniere	Vanessa Cugniere	65
555702683	SharlaInJapan	Sharla 	27281
1526948960	shahrzadrafati	Shahrzad Rafati	2823
14343189	CurbedSF	Curbed SF	19995
28515690	ASavv	Alexandra Savas	590
283734762	munilass	Kristi Culpepper	10989
261599270	RebeccaRamgren	Rebecca Ramgren	488
193369962	FreyaWaldern	Freya Waldern	635
378756024	KiraKazantsev	Kira Kazantsev	1570
35940348	MissAmerica	Kira Kazantsev	55078
7017692	DanielleMorrill	Danielle Morrill	33464
48764895	katohines	Kato Hines - AGGS	415
26270913	warriors	Golden St. Warriors	787227
1347994603	GlowHQ	Glow, Inc.	5635
2469722048	NashvilleMobile	Nashville Mobile	725
24036897	sarahstovold	Sarah Stovold	2885
2515373148	Oe_Mariko_		1199
23844610	JuliaPriceMusic	Julia Price	5412
15928389	johnhering	johnhering	2099
33417126	brstream	Thay Phap Luu	4806
25865319	danouc	dan ouchterlony	1006
71019945	OurOcean	Ocean Conservancy	127165
1037262350	TheOceanCleanup	The Ocean Cleanup	11136
142973143	BoyanSlat	Boyan Slat	9711
70416004	sbuscemi	Stephanie Buscemi	841
47342701	enikorozman	Eniko-7dotsmarketing	816
40574095	RachelAubrey	Rachel Rutherford	590
21900452	rapino99	Michael Rapino	23909
15761321	jakemitchell	Jake Mitchell	735
29549839	CommonSense	Common Sense Media	48070
2201686728	suzyhathaway	Suzy Hathaway	163
16684809	rjmeissner	Rebecca Meissner	522
69150304	kim7m	Kim Maniovich	501
12599552	dvellante	Dave Vellante	7006
18170310	OrrinHatch	Orrin Hatch	41716
2753509546	HireVueJustin	Justin Powell	113
13565472	alansmurray	Alan Murray	33264
102450246	keithweed	Keith Weed	8018
53137209	Megan__Killion	Megan Killion	358
18710249	inaherlihy	Ina Herlihy	1011
2591844625	myliophoto	Mylio 	1439
500704345	Pontifex	Pope Francis	6182263
28285105	aprilcooper22	April Cooper	1245
39344610	MLB_PR	MLB Communications	145830
61372349	drlouann	Louann Brizendine	2249
40375180	morganoliveira1	Morgan Oliveira	2330
35390520	dominiquecrenn	dominique crenn	11034
324779308	BarTartine	Bar Tartine 	8600
424814020	statebirdsf	StateBird Provisions	10294
186986452	ateliercrenn	Atelier Crenn	4383
13159032	bizrpt	NBR	6845
2288732628	PoetryPix	Poetry	157054
59128410	JSchneidsII	John Schneider	142
65284827	dan_streetman	Dan Streetman	359
374463302	Jenny_Bamber	Jenny _Bamber	877
2297061	Arvid	Arvid Bux	2738
204948063	courtneygacona	Courtney Gacona	1002
28172926	WSJD	WSJD	248032
402856118	FamilyReachFndt	Family Reach	655
272059169	chefmingtsai	Ming Tsai	38284
21764726	laurenbeley	Lauren Beley	541
607784127	JaimeCostilow	Jaime Costilow	298
2749892269	georgezimmer	George Zimmer	3617
85332821	AmericasPromise	America's Promise	15197
101766148	timarmstrongaol	Tim Armstrong	7968
20261503	michaelfranti	Michael Franti	72616
2244340904	Recode	Re/code	166116
22330918	johnbrunswick	John Brunswick	999
2441768893	KeithBlock	Keith Block	1267
14656296	ruslansv	Ruslan Belkin	13199
66780587	awscloud	Amazon Web Services	217316
871991101	2SmallToFail	Too Small to Fail	33527
22866433	ttaulli	Tom Taulli	2029
1733504228	PabuSF	PabuSF	752
234226519	StevoLoughlin	Steve Loughlin	1462
52766391	adamtevans	Adam Evans	357
358013667	relateiq	RelateIQ	8230
266614863	amchamfrance	AmCham France	1272
1696264026	hofbrauhausnews	hofbrauhaus news	134
1449650078	berluti	Berluti	2944
14941975	Zendesk	Zendesk	63476
2359932888	PauleSFDC	Pauline Dufour	328
122095969	annabratton	Anna Bratton	1327
73606942	celineblanc	Cline Blanc	127
124889380	DJNatMorel	Nathalie Morel	1008
2249203393	UKTradeMinister	Rt Hon Francis Maude	3759
74203384	katiasav	Katia Savchuk	1765
122346083	kleinmannemma	Emmanuelle Kleinmann	686
3291691	chamath	Chamath Palihapitiya	27910
52454797	SalesforceUX	Salesforce UX	6867
2382117350	Deese44	Brian Deese	25171
140118545	Queen_UK	Elizabeth Windsor	1271249
2195617326	louiscastel44	Louis Castel	6230
10324752	smccorkle	Scott McCorkle	4842
14364194	kyleporter	Kyle Porter	6120
497487234	LocalATLast	Tami McQueen	5820
42997797	grevealyssa	Alyssa Greve	1596
382685028	SRuhle	Stephanie Ruhle	25999
1041991	uzisho	Uzi Shmilovici	1594
20571756	satyanadella	Satya Nadella	434211
59049313	iheartcarrie	Robert Scott	3232
31784030	weigu	Wei Gu	9702
512487818	TheOneTBrown	Tyler Brown	133
259448264	kelseyplatt	Kelsey Platt	241
33119748	mplusj5	melissa jewison	682
472472128	JamiePerrySFDC	Jamie Perry 	200
1851917652	lynnebenioff	Lynne	2
19637934	rainnwilson	RainnWilson	4102172
61037322	winetrain	The Wine Train	5497
355013686	KiraDevi	Kira Devitt	994
43383705	springsteen	Bruce Springsteen	695056
47468783	andrew_sf	Andrew Hill	2558
251229463	Soxxysocks	Soxxy	624
286799379	Ryanjkam	Ryan	518
15868970	BevanDufty	Bevan Dufty	4512
130949223	sfsociale	Sociale 	124
216104904	CaffeSocialeSF	Caffe Sociale SF	48
14453582	VXFlyer	Benjamin Eye	375
8839632	NBCNightlyNews	NBC Nightly News	446303
18243006	pndblog	PhilanTopic	36450
44416854	JohnVaillant	John Vaillant	2376
19560636	SFBusinessTimes	SF Business Times	26413
17069227	SFBTPatrickHoge	SFBTPatrickHoge	2750
23076511	jonsteinberg31	Jon Steinberg	1952
30068744	sanfranmag	SanFranciscoMagazine	66565
183332091	heatherbowerman	Heather Bowerman	334
954912816	LVhanley	Lauren Hanley	43921
8453452	GuyKawasaki	Guy Kawasaki	1453515
13418072	stevesi	Steven Sinofsky	34913
85347455	KenGoebel	Ken Goebel	632
35029841	audraliron	Audra Liron	316
34998957	erikrking	Erik King	122
204832963	TheTweetOfGod	God	1970004
30261067	CNET	CNET	982326
249842778	percolate	Percolate	27892
14689894	jill_rowley	Jill Rowley	25183
33999013	petereavis	Peter Eavis	4392
388403774	vedpari	Parinitha Vedpathak	56
551350118	emwondo	Emily W	98
19418459	JerryBrownGov	Jerry Brown	1048186
17499394	joegarofoli	joegarofoli	4470
168282354	BillRuh_GE	Bill Ruh	3687
38428259	Silviamerrill	Silvia Wagner	261
16379018	alroker	Al Roker	393937
185930713	SahraSays	Sahra	665
937832288	WiseManSi	Wise Man Si	889233
758485700	FoodFeedDaiIy	Food	65233
275787029	AshleyBSnyder	Ashley	263
180240355	LangstonJessica	Jessica Langston	987
807095	nytimes	The New York Times	16962532
90484508	GovChristie	Governor Christie	527716
122994639	WilliamJHague	William Hague	273929
25096909	vika22	Victoria Gomelsky	4370
210703032	mikaxxxxxxxxx	Mika X!! 	765
16957088	ArizonaBiltmore	ArizonaBiltmore	9813
34414650	the_phoenician	The Phoenician 	7568
75896448	DMiliband	David Miliband	198235
46008484	WildAider	Tod Bensen	16
26883683	figuerescr	Jose Maria Figueres	24470
16351993	nicole_amber	Nicole Lampe	919
374284492	Economist_WOS	World Ocean Summit	2360
783590383	VasLesChicago	Vas	220
16165441	larahedin	Lara Hedin	1085
26303602	RumiQuotes	Rumi	280279
14850840	dailyzen	Daily Zen	202632
221098649	laurenolerich	Lauren Olerich	751
15808647	techreview	MIT Tech Review	397657
