37522592	oddbit	Lisa Oestreicher	1425
59524045	billprady	Bill Prady	190469
18359716	edzitron	WARNING: Ed Zitron	24000
28807412	claybavor	Clay Bavor	2062
13857342	freebsdgirl	[NPC] Randi Harper	15949
13649212	malventano	Allyn Malventano	1045
18327353	gxmikey	Mikey Yang	256
917760356	weargustin	Gustin	5254
114268794	matthammill	Matt Hammill	1412
12307882	markenglert	mark englert	3278
4519121	Oatmeal	Matthew Inman	494011
631533	jmcdannald	Jim McDannald	1391
956367900	BlueStarDonuts	Blue Star Donuts	2118
18734338	gianorama	Gian Cruz	935
1967409835	MerryKish	Mary Kish	14228
1099960304	homesweethome	The Sweethome	12484
313091751	fakedansavage	Dan Savage	224471
681813	avantgame	Jane McGonigal	119392
10938882	zaphodgjd	Graeme Devine	4830
2997324590	SteamVR	SteamVR	3549
16909832	ObiWong78	Andrew Wong	1785
961231092	AliceDreger	Alice Dreger	13542
14053086	deanputney	Dean Putney	2193
2426477634	ADR1FTTheGame	ADR1FT	1787
126025166	charlesbabinski	Charles Babinski	4154
58155311	WhereTheHIsMatt	Matt Harding	5740
16643262	eugene_lin	Eugene Lin	15
297555584	MrAdamRex	Adam Rex	5737
530808580	testcook	Dan Souza	1965
20695112	macschubert	Mackenzie Schubert	2038
3131670665	SortingBot	The Sorting Hat Bot	40434
2665084237	glowforge	Glowforge	1927
2988044511	CardboardCast	CARDBOARD!	2524
443215941	Sethrogen	Seth Rogen	2861254
54206230	erniecline	Ernie Cline	17102
567591046	ChefSteps	ChefSteps	10444
761975	mathowie	Matt Haughey	18581
19815619	bryanroof	Bryan Roof	457
12304192	thenickguy	Nick Guy	1364
31536491	adam_orth	Orthy	2153
197652595	Charlaxy	Charlotte Ellett	621
2263443860	altosadventure	Alto's Adventure	2292
122658521	IndyHannahJones	Hannah Jones Pope	200
77586630	higbones	Steve Higgins	16335
35184346	normmacdonald	Norm Macdonald	537963
15279452	radiomaru	Bryan Lee O'Malley	96831
19326902	focusdesigns	Focus Designs	697
200659349	FliteTest	Flite Test	8317
221280813	LEGOIdeas	LEGO Ideas	35152
3006565132	notthe30th	NottheFuture30th	298
11201752	donmelton	Don Melton	6292
18619312	sarahargodale	Sarah Argodale	638
14985228	petersagal	Peter Sagal	124079
86239754	mwichary	Marcin Wichary	3670
1008591	Coudal	Jim Coudal	25850
8938362	elanlee	Elan Lee	6880
16741826	AsherVo	Asher Vollmer	10683
15251361	zkaplan	Zach Kaplan	3671
14574697	alephbass	Ari Gesher	1898
4578	paulsmith	Paul Smith	2772
88322376	evanjacover	Evan Jacover	430
2813772091	PartTimeSnob	Ajay Goel	172
24254084	noUpside	Renee DiResta	5322
8070502	danshapiro	Dan Shapiro	7439
29330966	jenna	Jenna Bilotta	10483
44423	cdibona	Chris DiBona	35910
1497	harper	harper	30444
10812122	shawnimal	Shawn Smith	4346
168695871	janakinsman	Jana Kinsman 	2154
14112294	benhuh	benhuh	17046
762522504	Barnacules	Barnacules Nerdgasm	49149
149006485	leathermanusa	Leatherman	15239
237483143	glassbottommeg	Megan Fox	4874
2324788620	TheRickBaker	Rick Baker	22557
43814349	tyler_wilde	bugs bunny superstar	6607
17022627	richsommer	Rich Sommer	25816
20384189	chicazul	Sara Chicazul	1207
6065942	tynanwrites	dan tynan	7551
852251	snackfight	Michael Calore	8926
2946072367	HoneyMourning	Anna Carlson Davis	142
110075039	nealstephenson	Neal Stephenson	39143
552091267	doodlebooth	Jana Kinsman	480
12634602	sonic	Sonic	2778
54370980	brianadamsboone	Brian Boone	3560
14573745	andrearene	Andrea Rene	32805
293552084	TrinAndTonic	(_) Trin  	3450
47440030	daveaddey	Dave Addey	5280
86328927	TheFoodLab	J. Kenji Lpez-Alt	33913
10221	drew	drew olanoff	26577
15582769	RealBenGilbert	Ben Gilbert	6407
1919231	cabel	Cabel Sasser	65351
6233802	shingy	david shing	14659
24135382	DarrenKorb	Darren Korb	8518
1465481	textfiles	Jason Scott	13446
3496641	reckless	nilay patel	81001
2677242552	thinkupinsights	ThinkUp Insights	901
39289585	iam8bit	iam8bit	60819
189253902	ISS_Research	ISS Research	227401
26208862	virgingalactic	Virgin Galactic	132638
15662133	OrbitalATK	Orbital ATK	41477
14445209	BuckSexington	Craig Pearson	3007
14188985	rebeccawatson	Rebecca Watson	38911
1551856777	bittyfoods	Bitty Foods	1285
31172854	EvilNecko		226
36768736	johnnie	Johnnie Manzari	8329
29484991	Nick_Acosta	Nick Acosta	369
15300838	LenPeralta	Len Peralta	6528
24048220	frankcifaldi	Frank Cifaldi	9034
7796392	glencmcknight	Glen McKnight	243
17639064	paulabramsonmd	Paul Abramson MD	5132
11161852	absolutspacegrl	Holly	4431
639973	alanjoyce	Alan Joyce	852
14515931	therealfitz	Brian Fitzpatrick	8604
33053	philnelson	Phil Nelson	1092
14517343	wedgewu	Regina Wu	1411
2317351705	LastWeekTonight	Last Week Tonight	431604
56927820	manbearcar	Justin Smith	2327
14475298	tinysubversions	Darius Kazemi	13432
