610505810297384962,2015-06-15 17:55:02,"10/10 @LydiaWinters, would watch again!"
610389325193310208,2015-06-15 10:12:10,RT @70sscifiart: Micronauts http://t.co/CTnYrnftjO #scifi #art http://t.co/ZZTrMAGjEA
610348429311627265,2015-06-15 07:29:39,@simonstalenhag Damn you and your painting skills!  &lt;3
610211105093341184,2015-06-14 22:23:59,"@JarlOveArt Nice to hear, thanks man! :D"
610017468980064256,2015-06-14 09:34:32,"@simon_kotlinski Yeah, it's not catastrophic yet. But I wish OS-s had a 'I know what a computer is, don't try to make it accessible'-button."
610016851549102080,2015-06-14 09:32:05,"@simon_kotlinski Ever since they added 'My Documents' folder, and subsequent My this, My that, they've increasingly obfuscated that fact."
610012390009249793,2015-06-14 09:14:21,"Once, a long time ago, data was arranged in files, and you could manage those. Could we go back to that? Huh, Apple and MS? Please?"
610012068276781056,2015-06-14 09:13:05,"Ok, I can access SOME of my pics. Impossible to navigate. Wtf is 'moments'? How to files apple? Overthinking UIs much?"
610009147019526144,2015-06-14 09:01:28,"Ok, I was wrong. Activation was needed. Have used iCloud for a long time, but apparently I had to activate a particular tiny bit of it."
610007365757349888,2015-06-14 08:54:24,I thought the idea with cloud tech was to access stuff on the internet. Can't access iCloud pics without apple device. _iCLOUD_ wtf!
609994336189718528,2015-06-14 08:02:37,"@12inater I've read some wheel of time, but I don't think I got that far. Most references are to things that are not other fantasy products."
609993027155832832,2015-06-14 07:57:25,"@12inater There's many references from many in scrolls, but I've never heard anyone talk about Sanderson."
609746016334647296,2015-06-13 15:35:53,"@Diarogue_ technic is not a Mojang product. Sorry, can't help."
609460004580655104,2015-06-12 20:39:22,#Scrolls have player-made campaigns! https://t.co/UoXmK7i3FE
609387368211197952,2015-06-12 15:50:45,RT @ESLScrolls: Scrolldiers! Bring snack &amp; drinks we play together with our new new Echoes Decks on Sunday. http://t.co/37VlCyFTXD http://t…
609382046356631552,2015-06-12 15:29:36,RT @HistoryInPix: The '80s summed up in one photo http://t.co/lyaF4k85qP
