528955272929112064,2014-11-02 17:02:19,"Welcome back to @Instagram, @rihanna! http://t.co/SttlKJOkoa"
342396005326663680,2013-06-05 21:42:23,RT @instagram: Join the Instagram Team — We’re Hiring! http://t.co/u9a84Qjr25
319128937492013056,2013-04-02 16:47:22,"RT @instagram: Over the past weeks, Instagrammers around the world gathered for photo walks. Will you host your own this weekend? http:/ ..."
281160408516157442,2012-12-18 22:13:59,"RT @instagram: Thank you, and we're listening: http://t.co/vKE83WFM"
279289067726852096,2012-12-13 18:17:57,RT @mailbox: Meet @Mailbox. http://t.co/TRmPZdIR
265538198623633408,2012-11-05 19:36:54,RT @instagram: Announcing Instagram Profiles on the Web! http://t.co/kO4oxmEf
236144261337317376,2012-08-16 16:55:53,Instagram 3.0: Photo Maps &amp; more. So proud of the @instagram team for pulling this off.  @ Instagram HQ http://t.co/U2YLUfbj
225724357782151170,2012-07-18 22:50:55,"RT @justcreative: Wow, this snap really sums up the storm over #NYC. Taken from a plane out at LGA.  http://t.co/rAJzz4d9"
224408835522170881,2012-07-15 07:43:30,@GooseGanderNapa I said hi to Scott - great cocktails thanks!!!
223557717996998656,2012-07-12 23:21:28,Very excited for Steve and team at Brewster ... big things ahead! http://t.co/MIxSZlk1
223153379847839747,2012-07-11 20:34:46,Sometimes you need an axe.  @ Instagram HQ http://t.co/4HICa8mL
222519119679987714,2012-07-10 02:34:26,I'm looking for an amazing executive asst to join our team here at Instagram. If you're interested email ea-job at instagram dot com
211623646534438912,2012-06-10 00:59:43,What up Rob Lowe?  @ The Tasting Kitchen http://t.co/mv7qMVD5
199060268880375808,2012-05-06 08:57:21,#supermoon http://t.co/7Aqw0LxV
198526436842278912,2012-05-04 21:36:05,Instagram cake!!!  @ Instagram HQ http://t.co/TAB2AjPp
198170196677111808,2012-05-03 22:00:31,My new favorite toy in the office: a new @jambox  @ Instagram HQ http://t.co/MDX6AaOr
187287780253106177,2012-04-03 21:17:41,@rmstein @mikeyk @grex thanks dude
187281842771206144,2012-04-03 20:54:05,@bryce 60m?!? We're gonna need a bigger boat.
187227344665182208,2012-04-03 17:17:32,RT @instagram: Instagram for Android — Available Now. http://t.co/paDHsKAp
187077067354025984,2012-04-03 07:20:23,@kevinrose @summertomato thats two proposals on Instagram I've seen in my feed so far. Awesome! cc @sacca
186780632943312897,2012-04-02 11:42:27,Spent this entire weekend paying for food and trains with my phone and card. Cash and coins are starting to feel old fashioned.
186779762532945920,2012-04-02 11:39:00,@dens after this weekend I don't blame you at all!
185457650539048960,2012-03-29 20:05:24,@jamieoliver and all our friends having dinner. This guy knows his Instagram!  @ Barbecoa http://t.co/kIRTc8CN
183666070685614081,2012-03-24 21:26:18,RT @instagram: Want to be first in line for @instagram on #Android? Sign up here http://t.co/XkiOlV7y
183587421550682112,2012-03-24 16:13:46,@shawnroller @jayzombie would know
182899677321113600,2012-03-22 18:40:55,Today is #worldwaterday and I'm pledging to give my next birthday to @charitywater. Join me http://t.co/s9j0KUOY
182653589200707584,2012-03-22 02:23:03,@deveryjohnson amazing stuff! great meeting you too
182651542678155265,2012-03-22 02:14:55,"@TiffanyAndCo you all have an amazing story to tell, and I'm so glad Instagram is lucky enough to be the place where you tell it."
182650922667753473,2012-03-22 02:12:28,@MusaTariq Thanks! You guys are doing some amazing stuff over there. Keep it up!
182650681759502336,2012-03-22 02:11:30,@davegilboa totally! you guys rock
182645236093296640,2012-03-22 01:49:52,How lucky are we to have this? Amazing. http://t.co/bATPi6DC
181113778056859649,2012-03-17 20:24:24,I can has new friend? http://t.co/a4G2N1TF
179448439610949632,2012-03-13 06:06:56,@TheVegasFoodie @MandalayBay hah! Amazing. Yep that was me. Should have said hello. Was only there for dinner then flew out
178886045335691264,2012-03-11 16:52:11,Nom  @ franklin barbecue http://t.co/LVOrLXEQ
178851235317813248,2012-03-11 14:33:52,Sxsw! My first panel. Hope people enjoy!  @ SXSW Interactive Festival http://t.co/nQEf6QIX
173533227686961153,2012-02-25 22:22:00,@kevinrose No problem! Happy drinkin'!
171088982736769024,2012-02-19 04:29:26,@Youngthegiant absolutely - saw you guys at the vmas
171061015302242306,2012-02-19 02:38:18,@Youngthegiant thanks guys - next time you're in town drop me a line
171005096044412929,2012-02-18 22:56:06,"Hello, Utah.  @ Powder Mountain http://t.co/WiKiYxaY"
170913744346558464,2012-02-18 16:53:06,"Landscape  @ Park City, Utah http://t.co/EyDjeDlq"
168420075328647169,2012-02-11 19:44:09,Goal: spend more time outside  @ Squaw Valley Ski Resort http://t.co/W1XEtOEX
168414412040962048,2012-02-11 19:21:39,#lux  @ Squaw Valley Ski Resort http://t.co/l2o1pvja
166322292203331584,2012-02-06 00:48:19,RT @BradBirdsall: Wanna watch a live feed of @instagram photos from the superbowl? Check out what @brdrck and I put together: http://t.c ...
166321632581910529,2012-02-06 00:45:41,@brdrck tight!
166321436657586176,2012-02-06 00:44:55,@brdrck That's cool. Realtime hooks for location or for tags?
166315363448008704,2012-02-06 00:20:47,Surreal to see @instagram in a @bestbuy commercial during the Super Bowl - so proud of our team and all that has happened in the last year.
166314899440549890,2012-02-06 00:18:56,@sjvenuto yep! crazy right?
166313595238481922,2012-02-06 00:13:45,"@bryanveloso I knew someone would notice - but no, it was done with CG"
166313258058391552,2012-02-06 00:12:25,@noradio it's surreal to me too man!
166313168765857792,2012-02-06 00:12:04,@cowperthwait They chose a good one
166312529071575041,2012-02-06 00:09:31,@jalter ;)
166312417603747840,2012-02-06 00:09:04,@keithweaver thanks!
166311628701306881,2012-02-06 00:05:56,@kevinweil totally crazy!
166310530418618368,2012-02-06 00:01:35,@mbaratz @brianstelter ;)
165916883495813121,2012-02-04 21:57:22,Spending a gorgeous day with my family @doug @diane @kate and the lovely @nicole - bier  @ Suppenkuche Biergarten http://t.co/iYHK8gxx
165119502592393216,2012-02-02 17:08:51,Just posted a photo  @ Nevada http://t.co/itpM1FeZ
164426255003959296,2012-01-31 19:14:08,"RT @instagram: Instagram co-founder @mikeyk shares his story on the @whitehouse blog: ""Celebrating Startups in the State of the Union"" h ..."
164410250487799808,2012-01-31 18:10:32,"RT @kevinrose: New Foundation! Check out my interview w/@kevin, CEO of Instagram!  Also, make sure to sign up for the free newsletter: h ..."
164043754326597632,2012-01-30 17:54:13,#commute  @ Instagram http://t.co/fDSbgW5W
163875899664637952,2012-01-30 06:47:13,RT @grahamhancock: Editing our Foundation interview with @kevin! Hope to release it tomorrow! http://t.co/80BQ6hGJ
163854696245760001,2012-01-30 05:22:58,New neighborhood ice cream place makes snow outside. Hah!  @ The Ice Cream Bar / Soda Fountain http://t.co/4Vsr9r5K
163813974410924033,2012-01-30 02:41:09,Wispy. http://t.co/NdQmNB5Q
161996267063492609,2012-01-25 02:18:14,Watching for @mikeyk at the state of the union!  @ Instagram http://t.co/X317BaFL
161665711318646784,2012-01-24 04:24:43,RT @kevinrose: Excited to shoot an episode of http://t.co/3PdInXBf tomorrow w/@kevin!
160500906050338816,2012-01-20 23:16:12,A blank canvas. Excited for what's to come.  @ Instagram http://t.co/oU68zj3b
160452982872346624,2012-01-20 20:05:46,Sundance flight canceled :\ anyone want to take amtrak to SLC?
160078527914459136,2012-01-19 19:17:49,Lights... Camera... http://t.co/ryKUIrcK
159777254451331074,2012-01-18 23:20:40,Just posted a photo  @ L'Ermitage Beverly Hills http://t.co/PbtfkVd6
159169986819129344,2012-01-17 07:07:36,"""The Bitter Handshake"": Rittenhouse rye, fernet, blood orange reduction, demerara sugar. http://t.co/u6q7jiJT"
157916664619474944,2012-01-13 20:07:21,Convinced @rsa and team have secret technology to make my terrible handwriting turn into a beautiful signature when paying with @square
157145532920365056,2012-01-11 17:03:09,Morning http://t.co/FlMHyjxD
155848831446171648,2012-01-08 03:10:31,"This drink is called an Autumn Sweater. For those of you that follow me, you'll know that one of my hobbies is to http://t.co/XpGYmmyR"
155844560394780674,2012-01-08 02:53:33,Our @instagram team works so incredibly hard. I love seeing all the commits during the weekend. We've got new toys to play with! #secrets
155708897599045632,2012-01-07 17:54:28,Thanks @linecook for some amazing ramen this morning at the ferry building!  @ Ferry Plaza Farmers Market http://t.co/AnYa1kQ1
155673030125826048,2012-01-07 15:31:57,RT @Sightglass: Full house upstairs. Love seeing people enjoying this space.   @ Sightglass Coffee http://t.co/asfcqPCL
155110493202296832,2012-01-06 02:16:38,@isaiahweddle @techcrunch @alexia I agree!
155092456357105664,2012-01-06 01:04:57,Oh Snap! My talented buddies @orchestra were nominated for a best design award at the crunchies  http://t.co/vCssH9s4
154799849798254592,2012-01-05 05:42:14,@kristenjoy it's awesome right??
154799703689666560,2012-01-05 05:41:40,@dwaldron it's from a certain magazine that will not notice I'm using it. Ahem
