610545598434029568,2015-06-15 20:33:08,"@Dinnerbone @notch @bartwerf Yeah you are not the one spending 3+ years on cleaning that mess up. Luckily for you, I enjoy like doing that!"
607853770316247040,2015-06-08 10:16:46,@DanTwoHundred @FreakAboutSims Which changes make it a complete rewrite then? Nothing we changed should have had that much of an impact.
600770922895843328,2015-05-19 21:12:04,@ThatMetaGuy and that would be clearly cheating.
600770464227663872,2015-05-19 21:10:15,"@ThatMetaGuy nope, url?"
600770382375874560,2015-05-19 21:09:55,"@Kaelten I had some random teamups and ""peace agreements"" while playing. I think it's awesome to see you can make a friend with 2 gestures."
600758320115240962,2015-05-19 20:21:59,My eyes are bleeding balls. They are everywhere! Played http://t.co/RnqZmH45MT for nearly two days straight. Too much fun! PS: Addictive++!!
599706179460276226,2015-05-16 22:41:09,"Somehow stumbled upon http://t.co/98Gh5SXaK1...  Warning, crazy addictive but heaps of fun."
594768767948820480,2015-05-03 07:41:39,@Owexz That was actually from BEFORE Mojang. According to a recent photo I'm 36. So not dealing with Bukkit-related-things made me younger?
593878295512543232,2015-04-30 20:43:14,@briman0094 @breandan @Pahimar @voxcpw @AbrarSyed101 Saying Intellij is a bad IDE makes me wonder what you use it for. Seems the wrong thing
593841737770098689,2015-04-30 18:17:57,RT @Dinnerbone: Just a reminder: there is no official way to mod Minecraft &amp; we still do not officially support mods. We are still working …
591719085202919424,2015-04-24 21:43:18,@StevenBillsIpod That's not good! https://t.co/u1KcGDKBSk might be able to help you!
591483500202594304,2015-04-24 06:07:10,@Plazmaz1 so clearly a bunny :(
589033116897009664,2015-04-17 11:50:13,RT @Dinnerbone: We have now released Minecraft 1.8.4 and highly recommend updating to it from any older version. https://t.co/20DjyOj0CK
588956835551563777,2015-04-17 06:47:06,"@jensine_gxo I don't work on the Pocket Edition, but I'm guessing when they are done with it? Beta-testing it on Android now I think."
587671343581286401,2015-04-13 17:39:01,"@spotlightsrule They are supposed to spazz out in the Nether, so no that will not change :)"
587186139217420288,2015-04-12 09:30:59,"@Eli_Dibello yes and no. the values will be floats so with some aiming you can, until the underlying values change :)"
587185627881406464,2015-04-12 09:28:57,"@XxcrazykieranxX Yeah haha I realized the same when I was showering yesterday, might end up removing it just because of that."
587185000149286912,2015-04-12 09:26:28,@Spacehamster1OO We have that! It's called an overhanging block!
587184894587105280,2015-04-12 09:26:02,"@RingosterMC yes, or the full model, they just point at something else :)"
587184609407938561,2015-04-12 09:24:54,"@TheNetherIsReal One is a hack, the other one is not. I vote to keep the one that is not a hack and gives more options to change things :)"
586988463267962880,2015-04-11 20:25:30,@Monsterfish_ because it is not meant as a wildcard for random things.
586987417984507906,2015-04-11 20:21:20,@joho506 @Master_1398 I think 0 as midnight would make the most sense.
586987150517923840,2015-04-11 20:20:17,@Sphax84 then the real question remains how! Would be fun to be the person doing the suggestions for once ;)
586865167494942721,2015-04-11 12:15:34,@Nachbuddler yes! Else it will be use for silly things ;)
586860486601404417,2015-04-11 11:56:58,"@Nachbuddler that doesn't map to float in range 0-1, so no! :D"
586860242715222017,2015-04-11 11:55:59,@carnalizer i want one! :D
586859818679406592,2015-04-11 11:54:18,"So @Dinnerbone suggested to add ""stack_size"" as a property too. /me types code. Done!"
586846768945586176,2015-04-11 11:02:27,@Sphax84 I wouldn't be able to obtain a copy to give feedback on right? ;D =D
586812615843807232,2015-04-11 08:46:44,@GordieKat @Ezektor Blankets are cozy
586811743898308608,2015-04-11 08:43:16,@mitkonikov @Master_1398 Since I made them this easily I really see no reason to spend hours upon hours to make a tool that saves me 5 mins.
586810727752675328,2015-04-11 08:39:14,@Master_1398 clock.time == 0 is 'midday' (so 6000)
586806969668866048,2015-04-11 08:24:18,@omkelderman Took me maybe 15 mins to make all those json files by hand. Yeah a tool could be useful :)
586806729096179713,2015-04-11 08:23:21,@AngelzTV your pixels are lying; http://t.co/DfVjiYAlXF
586804312547950592,2015-04-11 08:13:45,"@Ezektor I'm glad we added the ability for you to play old unruined versions then.

What exactly are we ruining btw?"
586802987785412608,2015-04-11 08:08:29,"More information https://t.co/1V5ZytLlOG . *Disclaimer*: Absolutely not final or guaranteed to be in the next version :)

Oh and hugs!"
586795408103452672,2015-04-11 07:38:22,"Seems some people have figured it out! Here another one to confirm it. http://t.co/1sXz9lbm8T

I'll work on showing the ""how"" now I guess!"
586789460085493760,2015-04-11 07:14:43,@PoisonStone Too far away to be of any consequence.
586789365638111233,2015-04-11 07:14:21,"@ZarosNoctom Nope, that was just more testing for the clock/compass."
586789285954772992,2015-04-11 07:14:02,"@thertguy_ It has always been able to do that, just not more effective than a stick."
586789200797761536,2015-04-11 07:13:42,"@HypixelIsaac Nope, texture is the same on the hotbar as in hand."
586789109567455233,2015-04-11 07:13:20,"@KmiecBrandon No, that was just a portal to test the clock+compass in the nether."
586788719174283265,2015-04-11 07:11:47,"@WizardCM Carrots always had durability, piggies eat them!"
586784887790788608,2015-04-11 06:56:33,Sneak preview! http://t.co/TCtpfuQMsv
586630570681171970,2015-04-10 20:43:21,It's bedtime now. Don't expect anything the next 12 hrs unless a sleepwalking Grum can pixel like a god (or at least better than me awake).
586628922063900673,2015-04-10 20:36:48,@JadedcatWylde trade for final AS2 @ Forgecraft
586624925739393024,2015-04-10 20:20:55,"Problems are solved! Working like a charm! Now to do something with it that impresses people :D But that is for tomorrow, maybe!"
586570780454060032,2015-04-10 16:45:46,"Having some problems trying to make it work! I might show something this weekend, but it seems not many were interested for some reason! :'("
586512789428170753,2015-04-10 12:55:20,"Let's see if ""it"" also works for a compass or clock."
586511723206729728,2015-04-10 12:51:06,Just added a feature resourcepack makers will probably love. To show or not to show ...
584085002138312708,2015-04-03 20:08:10,@Sphax84 I prefer that we figure out a way not to use code to do the face-removal. Have some ideas but nothing implemented.
584084773854908416,2015-04-03 20:07:16,@Sphax84 @BetatheData Except it would be really painful to have to rebatch the whole chunk whenever you happen to cross the LOD range.
583265379679657985,2015-04-01 13:51:17,@Val60607447 It can be a browser problem (if you can't log in) or perhaps you cannot pay internationally. For questions ask @MojangSupport
